timestamp,voluntario1_003,voluntario1_004,voluntario1_005,voluntario1_006,voluntario1_007,voluntario1_008,voluntario1_009,voluntario1_010,voluntario2_001,voluntario2_002,voluntario2_003,voluntario2_004,voluntario2_005,voluntario2_006,voluntario2_007,voluntario2_008,voluntario2_009,voluntario2_010,voluntario2_011,voluntario3_001,voluntario3_002,voluntario3_003,voluntario3_004,voluntario3_005,voluntario3_006,voluntario3_007,voluntario3_008,voluntario3_009,voluntario3_010,voluntario3_011,voluntario4_001,voluntario4_002,voluntario4_003,voluntario4_004,voluntario4_005,voluntario4_006,voluntario4_007,voluntario4_008,voluntario4_009,voluntario4_010,voluntario5_001,voluntario5_002,voluntario5_003,voluntario5_004,voluntario5_005,voluntario5_006,voluntario5_007,voluntario5_008,voluntario5_009,voluntario5_010
3.4068,146.8775,141.6905,138.8501,143.3377,146.8866,154.1361,157.6516,167.1544,191.9133,189.4118,181.549,175.5752,172.282,167.2351,166.5246,162.6674,160.0607,155.8682,144.9529,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,187.4445,193.067,207.8941,210.068,185.9948,186.3574,195.771,176.5805,176.5805,176.5805,229.1522,237.4912,243.1078,243.6614,246.1277,251.1318,255.5033,258.2941,259.5028,260.0066
3.4402,146.8775,141.6905,138.8501,143.3377,146.8866,154.1361,157.6516,167.1544,191.6297,189.5519,181.549,175.5752,172.282,167.2351,166.5246,162.6674,160.0607,155.7417,145.0668,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,187.4445,193.067,207.8941,210.068,185.9948,186.3574,195.771,176.5805,176.5805,176.5805,229.1522,237.6055,243.1078,243.6614,246.1277,251.1318,255.5033,258.2941,259.5028,259.9577
3.4736,146.8775,141.6905,138.8501,143.3377,146.8866,154.1361,157.6516,167.8359,191.6297,189.5519,181.6501,175.0574,172.7369,167.5339,166.5246,162.6674,160.0607,155.7417,145.0668,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,187.4445,193.067,207.8941,210.068,185.9948,186.3574,195.771,176.5805,176.5805,176.5805,229.1522,237.6055,243.2326,243.6614,246.1277,251.1318,255.4088,258.2941,259.5028,259.9577
3.507,146.8775,141.6905,138.8501,143.3377,146.8866,154.1361,157.6516,167.8359,191.6297,189.5519,181.6501,175.0574,172.7369,167.5339,166.4717,163.1451,160.2369,155.7417,145.0668,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,188.0863,193.067,207.8941,210.068,185.9948,186.9382,195.771,176.5805,176.5805,176.5805,229.1522,237.9347,243.2326,243.6614,246.1277,251.1318,255.4088,258.2941,259.5028,259.8688
3.5404,146.6156,141.6905,138.8501,143.3377,147.0991,154.1361,157.6516,167.8359,191.6297,189.6864,181.6501,175.0574,172.6954,167.4419,166.5551,163.1451,160.2369,155.7417,145.2334,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,188.0863,193.067,207.8941,210.068,185.9948,186.9382,195.771,176.5805,176.5805,176.5805,229.3253,237.9347,243.2326,243.6614,246.3038,251.1318,255.4088,258.0957,259.1149,259.8688
3.5738,146.6156,141.6905,138.8501,143.3377,147.0991,154.2291,157.6516,167.8266,191.5884,189.6864,181.6088,175.1252,172.6954,167.4419,166.5551,163.1451,160.6202,155.5733,145.2334,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,188.0863,193.067,207.8941,210.068,185.9948,186.9382,195.771,176.5805,176.5805,176.5805,229.3253,237.9347,243.314,243.6614,246.3038,251.4129,255.4088,258.0957,259.1149,259.8688
3.6071999999999997,146.6156,141.6905,138.8501,143.3377,147.0991,154.2291,157.6516,167.8266,191.5884,189.6864,181.6088,175.1252,172.6954,167.4419,166.5551,163.4296,160.6202,155.5733,145.38,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,188.0863,193.067,207.8941,210.068,185.9948,186.9382,195.771,176.5805,176.5805,176.5805,229.3253,237.9347,243.314,243.6614,246.3239,251.4129,255.4088,258.0957,258.9878,259.8688
3.6406,146.6156,141.6905,138.8501,143.3377,147.0572,155.7188,157.6516,167.6359,191.8007,189.7537,181.6088,175.1252,173.0451,167.4419,166.6933,163.4296,160.6202,155.3874,145.38,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,188.0863,193.067,207.8941,210.068,185.9948,186.9382,195.771,176.5805,176.5805,176.5805,229.1421,237.9347,243.314,243.6614,246.3239,251.4129,255.5561,258.0957,258.9878,259.8688
3.674,146.4992,141.6905,138.8501,143.3377,147.0572,155.7188,157.6516,167.6359,191.8007,189.7537,181.9109,175.4265,173.0451,167.4225,166.6933,163.4296,160.4926,155.3874,145.38,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,188.0863,193.067,207.8941,210.068,185.9948,186.9382,195.771,176.5805,176.5805,176.5805,229.1421,237.9347,243.314,243.6614,246.3239,251.4129,255.5561,258.0957,258.9878,259.8688
3.7074,146.6728,141.6905,139.0777,143.3377,147.0572,155.7188,157.6516,167.6359,191.8007,189.7537,181.9109,175.4265,173.0451,167.4225,166.6933,163.1471,160.4926,155.3874,145.38,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,188.0863,193.067,207.8941,210.068,185.9948,186.9382,195.771,176.5805,176.5805,176.5805,229.1421,237.9347,243.314,243.6614,246.3239,251.4129,255.6367,258.0957,258.9878,259.8688
3.7408,146.6728,141.6905,139.0777,143.3377,147.0572,155.7929,157.6516,167.6359,191.3431,189.9005,181.9109,175.4265,172.981,167.4225,166.6933,163.1471,160.4926,156.1433,145.0033,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,188.0863,193.067,207.8941,210.068,185.9948,186.9382,195.771,176.5805,176.5805,176.5805,229.1421,237.9285,243.314,243.6614,246.1051,251.4129,255.6367,258.0957,258.9878,259.928
3.7742,146.6728,141.6905,139.0777,143.3377,147.0572,155.7929,157.6516,167.6359,191.3431,189.9005,181.5944,175.4265,172.981,167.3618,166.6933,163.1471,160.3955,156.1433,145.0033,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,188.0863,193.067,207.8941,210.068,185.9948,186.9382,195.771,176.5805,176.5805,176.5805,229.1421,237.9285,243.314,243.6614,246.1051,251.4002,255.6367,258.0957,258.9878,259.928
3.8076,146.6728,141.6905,139.2412,143.3377,147.0572,155.7929,157.6516,167.6359,191.262,189.9005,181.5944,175.2298,172.981,167.3618,166.7787,163.3609,160.3955,156.1433,145.0033,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,188.0863,194.1113,207.8941,210.068,185.9948,186.9382,196.4617,176.5805,176.5805,176.5805,229.1421,237.9285,243.314,243.0589,246.1051,251.4002,255.6367,258.0957,258.9878,259.928
3.8409999999999997,146.6728,141.6905,139.2412,142.9662,147.0572,156.0645,157.6516,167.8065,191.262,190.2881,181.5944,175.2298,172.7995,167.3618,167.429,163.3609,160.3955,156.1973,145.281,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,188.0863,194.1113,207.8941,211.187,185.9948,186.9382,196.4617,176.5805,176.5805,176.5805,229.2239,237.9285,243.314,243.0589,246.1051,251.2271,255.6367,258.0957,259.1291,259.928
3.8744,146.7719,141.6905,139.4357,142.9662,147.0572,156.0645,157.6516,167.8065,191.262,190.2881,181.4692,175.0961,172.7995,167.2747,167.429,163.3609,158.3647,156.1973,145.281,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,188.0863,194.1113,207.8941,211.187,185.9948,186.9382,196.4617,176.5805,176.5805,176.5805,229.2239,237.9285,243.314,243.0166,246.1051,251.2271,255.6367,258.0957,259.1291,259.9102
3.9078,146.7719,141.6905,139.4357,142.9662,147.0572,156.0645,157.6516,167.8065,191.262,190.2881,181.4692,175.0961,172.7995,167.2747,167.429,162.9996,158.3647,156.1973,145.281,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,188.0863,194.1113,207.8941,211.187,185.9948,186.9382,196.4617,176.5805,176.5805,176.5805,229.2239,237.9285,243.314,243.0166,246.1051,251.2271,255.3798,258.0957,258.9203,259.9102
3.9412,146.7719,141.6905,139.4357,142.9662,147.0572,156.0645,157.6516,167.8065,191.4635,190.3527,181.4692,175.2487,172.687,167.1842,167.1076,162.9996,158.3647,155.9339,145.2177,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,188.0863,194.1113,207.8941,211.187,185.9948,186.9382,196.4617,176.5805,176.5805,176.5805,229.4084,237.861,243.2623,243.0703,246.084,251.2271,255.3798,258.1547,258.9203,259.9102
3.9745999999999997,146.7719,141.6905,139.4357,142.9662,147.0572,156.0645,157.6516,167.8065,191.4635,190.4698,181.4692,175.2487,172.687,167.1842,167.1076,162.9996,158.0913,155.9339,145.2177,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,188.0863,194.1113,207.8941,211.187,185.9948,186.9382,196.4617,176.5805,176.5805,176.5805,229.4084,237.861,243.2623,243.0703,246.084,251.2271,255.2638,258.1547,258.9203,259.9102
4.008,146.7719,142.111,139.4357,142.9662,147.0572,156.0645,157.2079,167.8065,191.4635,190.4698,181.6295,175.2487,172.687,167.1842,167.1076,162.7312,157.9606,155.9339,145.2177,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,188.0863,194.1113,207.8941,211.187,185.9948,186.9382,196.4617,176.5805,176.5805,176.5805,229.4084,237.861,243.3954,243.0703,246.084,251.2271,255.2638,258.1547,258.9203,259.9102
4.0414,146.9259,142.111,139.4357,142.9111,147.0572,156.0645,157.2079,167.8065,191.3941,190.4698,181.6295,175.0215,172.2742,166.9232,166.4579,162.7312,157.9606,155.8636,145.2177,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,188.0863,194.1113,207.8941,211.187,185.9948,186.9382,196.4617,176.5805,176.5805,176.5805,229.4084,237.739,243.3954,243.0703,246.0306,251.2271,255.2638,258.1547,258.9203,259.9102
4.0748,146.9259,142.111,139.7606,142.9111,147.0572,156.0645,157.2079,167.8065,191.3941,190.4698,181.1649,175.0215,172.2742,166.9232,166.4579,162.7312,157.6423,155.8636,145.2416,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,188.0863,194.1113,207.8941,211.187,185.9948,186.9382,196.4617,176.5805,176.5805,176.5805,229.4084,237.739,243.3954,243.0382,246.0306,251.3407,255.2638,258.1547,258.9203,259.9102
4.1082,146.9259,142.111,139.7606,142.9111,147.0572,156.1789,157.3115,167.3262,191.3941,190.5134,181.1649,175.0215,172.2742,166.9232,166.4579,162.8604,157.6423,155.8636,145.2416,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,188.0863,194.1113,207.8941,211.187,185.9948,186.9382,196.4617,176.5805,176.5805,176.5805,229.4084,237.739,243.3954,243.0382,246.0306,251.3407,255.0666,258.1547,258.9203,259.8183
4.1415999999999995,146.5654,142.0272,139.7606,142.9111,147.0572,156.1789,157.3115,167.3262,191.1098,190.5134,181.1649,175.0215,172.214,166.9232,166.575,162.8604,157.6423,155.7746,145.1062,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,188.0863,194.1113,207.8941,211.187,185.9948,186.9382,196.4617,176.5805,176.5805,176.5805,229.3602,237.739,243.3954,243.0382,246.0306,251.3407,255.0666,258.3064,258.7173,259.8183
4.175,146.5654,142.0272,139.7606,142.9111,147.0572,156.1789,157.3115,167.3262,191.1098,190.5134,181.1182,175.0828,172.214,167.3305,166.575,162.3042,157.6423,155.7746,145.1062,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,189.2147,194.1113,207.8941,211.187,185.9948,186.9382,196.4617,176.5805,176.5805,176.5805,229.3602,237.739,243.3954,243.1953,246.0306,251.3407,255.0854,258.3064,258.7173,259.8183
4.2084,146.5654,142.5375,139.7606,143.176,147.0572,156.1819,157.3115,167.3262,191.0389,190.5134,181.1182,175.0828,172.214,167.3305,166.575,162.3042,157.8313,155.4228,145.1062,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,189.2147,194.1113,207.8941,211.187,186.3654,187.7468,196.4617,176.5805,176.5805,176.5805,229.3602,237.739,243.3954,243.1953,246.0306,251.3407,255.0854,258.3064,258.7173,259.8183
4.2418,146.5654,142.5375,139.7606,143.176,146.9291,156.1819,157.3115,167.3262,191.0389,190.395,181.1182,175.2951,172.0304,167.6509,166.2192,162.3042,157.8313,155.4228,144.8546,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,189.2147,194.1113,207.8941,211.187,186.3654,187.7468,196.4617,176.5805,176.5805,176.5805,229.4641,237.739,243.3954,243.1953,246.0306,251.3407,255.0854,257.9548,258.7173,259.8183
4.2752,146.5654,142.5375,139.7606,143.176,146.9291,156.1819,157.5112,167.3262,191.0389,190.395,181.1913,175.2951,172.0304,167.6509,166.2192,162.594,157.8313,155.4228,144.8546,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,189.2147,194.1113,207.8941,211.187,186.3654,187.7468,196.4617,176.5805,176.5805,176.5805,229.4641,237.739,243.3954,243.1953,246.0306,251.1512,255.0854,257.9548,258.7173,259.8183
4.3086,146.5654,142.5375,139.7606,143.176,146.9291,156.341,157.5112,167.3262,190.6524,190.5535,181.1913,175.2951,172.0304,167.6509,166.2192,162.594,157.3707,155.4228,144.8546,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,189.2147,194.1113,207.8941,211.187,186.3654,187.7468,196.4617,176.5805,176.5805,176.5805,229.5006,237.739,243.412,243.1953,246.0306,251.1512,255.0854,257.9548,258.7173,259.8183
4.342,146.5654,142.5375,139.7606,143.176,146.9286,156.341,157.5112,167.3262,190.6524,190.5535,181.1913,175.4003,171.7706,168.0275,166.3026,162.594,157.3707,155.3046,144.841,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,189.2147,194.1113,207.8941,211.187,186.3654,187.7468,196.4617,176.5805,176.5805,176.5805,229.5006,237.5632,243.412,243.1164,245.8927,251.2724,255.0854,257.9548,258.7173,259.8183
4.3754,146.5654,142.5375,139.7606,143.176,146.9286,156.341,157.5449,167.3262,190.6524,190.5516,181.3627,175.4003,171.7706,168.0275,166.3026,162.4898,157.3707,155.3046,144.841,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,189.2147,194.1113,207.8941,211.187,186.3654,187.7468,196.4617,176.5805,176.5805,176.5805,229.5006,237.5632,243.412,243.1164,245.8927,251.2724,255.0854,258.0318,258.9267,259.8183
4.4088,146.5654,142.5375,139.7606,143.176,146.9286,156.341,157.5449,167.3262,191.7115,190.5516,181.3627,175.4003,171.9756,168.0275,166.3026,162.4898,157.4923,155.0872,144.841,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,189.2147,194.1113,207.8941,211.187,186.3654,187.7468,196.4617,176.5805,176.5805,176.5805,229.5006,237.5632,243.1932,243.1164,245.8927,251.2724,255.0854,258.0318,258.9267,259.8183
4.4422,146.5654,142.5375,139.7606,143.176,146.9286,156.341,157.7462,167.3262,191.7115,190.5516,181.4048,175.4003,171.9756,168.1536,166.1219,162.4898,157.4923,155.0872,144.9587,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,189.2147,194.1113,207.8941,211.187,186.3654,187.7468,196.4617,176.5805,176.5805,176.5805,229.2019,237.8188,243.1932,243.1164,245.8927,251.2724,254.7838,258.0318,258.9267,259.8183
4.4756,146.5654,142.5375,139.7606,143.176,146.9286,156.341,157.7462,167.8117,192.0909,190.7207,181.4048,175.6085,171.9756,168.1536,166.1219,162.4898,157.4923,155.0872,144.9587,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,189.2147,194.1113,207.8941,211.187,186.3654,187.7468,196.4617,176.5805,176.5805,176.5805,229.2019,237.8188,243.0527,243.1164,245.8927,251.2724,254.7838,258.2023,258.9267,259.8183
4.5089999999999995,146.5654,142.5375,139.7606,143.176,146.8765,156.341,157.7462,167.8117,192.0909,190.7207,181.4048,175.6085,171.4451,168.1536,166.1219,161.7592,157.6532,154.8965,145.106,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,189.2147,194.1113,207.8941,211.187,186.3654,187.7468,196.4617,176.5805,176.5805,176.5805,229.2019,237.7829,243.0527,243.1164,245.9674,251.2724,254.8391,258.2023,258.9267,259.8183
4.5424,146.5654,142.5375,139.7606,143.176,146.8765,156.341,157.5605,167.8117,192.0909,190.8052,181.3274,175.4861,171.4451,168.3607,165.8954,161.7592,157.6532,154.8965,145.106,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,189.2147,194.1113,207.8941,211.187,186.3654,187.9448,196.4617,176.5805,176.5805,176.5805,229.1239,237.7829,243.0527,243.1164,246.3808,251.2724,254.8391,258.2023,258.5852,259.8183
4.5758,146.5654,142.5375,139.7606,143.176,146.8765,156.341,157.5605,167.8189,192.1121,190.8052,181.3274,175.4861,171.4451,168.3607,165.8954,161.6103,157.6532,154.8965,145.106,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,189.2147,194.1113,207.8941,211.187,186.3654,187.9448,196.4617,176.5805,176.5805,176.5805,229.1239,237.7829,243.0527,243.1164,246.3808,251.2724,254.8391,258.2023,258.5852,259.8183
4.6091999999999995,146.5654,142.5375,139.7606,143.6797,146.8765,156.341,157.5605,167.8189,192.1121,190.8052,181.3274,175.4861,171.8124,168.3607,165.8954,161.6103,157.5659,154.8965,144.8103,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,189.2147,194.1113,207.8941,211.187,186.3654,187.9448,196.4617,176.5805,176.5805,176.5805,229.2206,237.7829,242.9672,243.1164,246.3808,251.2724,254.674,258.134,258.5852,259.8183
4.6426,146.5654,142.5375,139.6794,143.6797,146.8765,156.341,157.6324,167.8189,192.1121,190.8052,181.7145,175.8211,171.8947,168.152,166.2525,161.6103,157.5659,154.8658,144.8103,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,189.2147,194.1113,207.8941,211.187,186.3654,187.9448,196.4617,176.5805,176.5805,176.5805,229.2206,237.7829,242.9672,242.4642,246.3808,251.0999,254.674,258.134,258.301,259.8183
4.676,146.5654,142.5375,139.6794,143.6797,146.8765,156.341,157.6324,167.8189,191.7328,190.5417,181.7145,175.8211,171.8947,168.152,166.2525,161.23,157.5659,154.8658,144.8103,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,189.2147,194.1113,207.8941,211.187,186.3654,187.9448,196.4617,176.5805,176.5805,176.5805,229.2206,237.7829,242.9672,242.4642,246.3808,251.0999,254.674,258.134,258.301,259.8183
4.7094,146.5654,142.5375,139.5972,143.6216,146.8765,156.341,157.6324,167.8189,191.7328,190.5417,181.0226,175.8211,171.8947,168.152,166.2525,161.23,157.6288,155.2314,144.8103,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,189.2147,194.1113,207.8941,211.187,186.3654,187.9448,196.4617,176.5805,176.5805,176.5805,229.2206,237.7829,242.3504,242.5104,246.3808,251.0999,254.674,258.134,258.301,260.0562
4.7428,146.5654,142.5375,139.5972,143.6216,146.8765,156.341,157.6324,167.8189,191.7328,190.5417,181.0226,175.7961,171.8947,167.8231,166.5383,161.23,157.6288,155.2314,144.941,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,187.8078,194.1113,207.8941,211.187,186.2793,187.9448,196.4617,176.5805,176.5805,176.5805,229.1872,237.7829,242.3504,242.5688,246.3808,251.0656,254.674,258.134,258.2355,260.0562
4.7762,146.5654,142.5375,139.5972,143.6216,146.8765,156.341,157.6324,167.8141,191.8842,190.0872,181.0226,175.7961,171.8947,167.8231,166.5383,161.5021,157.1487,155.2314,145.5495,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,187.8078,194.1113,207.8941,211.187,186.2793,187.9448,196.4617,176.5805,176.5805,176.5805,229.1872,237.7829,242.3504,242.5688,246.3808,251.0656,254.674,258.134,258.2355,260.0562
4.8096,146.5654,142.5375,139.6309,143.6216,146.8765,156.341,157.6324,167.8141,191.8842,190.0872,180.2668,175.6409,171.0951,167.6011,166.5383,161.5021,157.1487,155.3718,145.5495,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,187.8078,194.3692,207.8941,211.187,186.2793,187.9448,196.4617,176.5805,176.5805,176.5805,229.1872,237.7594,242.3504,242.5688,246.3808,251.0656,254.674,257.8649,258.2355,260.0562
4.843,142.2953,142.5375,139.6309,143.6216,146.8765,156.341,157.6324,168.1693,191.8842,190.0872,180.2668,175.6409,171.0951,167.6011,166.3024,161.7757,157.1487,155.3718,145.5495,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,187.8078,194.3692,207.8941,211.187,186.2793,187.9448,196.4617,176.5805,176.5805,176.5805,229.1872,237.7594,242.3504,242.5688,247.044,251.0656,255.0464,257.8649,258.2355,260.0562
4.8764,142.2953,142.5375,139.6309,143.3383,146.8765,156.341,157.6324,168.1693,191.8842,190.0872,180.2668,175.6409,171.0951,167.6011,166.3024,161.7757,157.6075,155.3718,146.1118,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,187.8078,194.3692,207.8941,211.187,186.2793,187.9448,196.4617,176.5805,176.5805,176.5805,229.1872,237.7594,242.3504,242.6216,247.044,251.0656,255.0464,257.8649,258.2355,260.1682
4.9098,142.2953,142.5375,139.6309,143.3383,146.8765,156.341,157.6324,168.1693,191.4772,190.0648,180.2668,175.5909,171.0534,167.6011,166.3024,161.7757,157.6075,155.7622,146.1118,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,187.8078,194.3692,207.8941,211.187,186.2793,187.9448,196.4617,176.5805,176.5805,176.5805,229.1872,237.5651,242.3214,242.6216,247.044,251.0656,255.0464,257.8649,258.2355,260.1682
4.9432,142.2953,142.5375,139.6309,143.3383,146.8765,156.341,157.6324,168.1693,191.4772,190.0648,180.2668,175.5909,170.8817,167.6011,166.5905,161.7757,157.6075,155.7622,146.1118,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,187.8078,194.3692,207.8941,211.187,186.2793,187.9448,196.4617,176.5805,176.5805,176.5805,229.3324,237.7469,242.3214,242.7839,246.9688,251.0656,255.0464,257.8649,258.2355,260.1682
4.9765999999999995,142.2953,142.5375,139.6309,143.3383,146.8765,156.341,157.6324,168.1693,191.4772,190.005,180.1367,175.5909,170.8817,167.147,166.5905,161.7757,157.6075,155.7622,146.1118,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,187.8078,194.3692,207.8941,211.187,186.2793,187.9448,196.4617,176.5805,176.5805,176.5805,229.3324,237.7469,242.495,242.7839,246.9688,251.0656,254.6824,257.6811,258.2355,260.1682
5.01,142.2953,142.5375,139.6309,143.3383,146.8765,156.341,157.6324,168.1693,191.4772,190.005,180.1367,175.7021,170.8817,167.147,166.5905,161.3628,158.1229,155.5641,146.1118,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,187.8078,194.3692,207.8941,211.187,186.2793,187.9448,196.4617,176.5805,176.5805,176.5805,229.1223,237.7469,242.495,242.7839,246.9688,251.0656,254.6824,257.6811,259.2759,259.8411
5.0434,142.2953,142.5375,139.6309,143.3383,146.2256,156.341,157.6324,167.937,191.2752,190.005,180.305,175.9252,170.7027,167.0007,166.4561,161.3628,158.1229,155.657,146.1118,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,187.8078,194.3692,207.8941,211.187,186.2793,187.9448,196.4617,176.5805,176.5805,176.5805,229.0455,237.7469,242.495,242.7839,247.336,251.0656,254.6824,257.6811,259.6063,259.8411
5.0767999999999995,142.2953,142.5375,139.6309,143.3383,146.2256,156.341,157.6416,167.937,191.1598,189.7831,180.305,175.9252,170.7027,167.0007,166.4561,161.3628,158.1663,155.657,146.1383,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,187.8078,194.3692,209.5443,211.187,188.4357,187.9448,196.4617,176.5805,176.5805,176.5805,229.0455,237.7469,242.495,242.7839,247.336,251.0656,254.6824,257.6811,259.6063,259.8411
5.1102,142.2953,142.228,139.6309,143.3732,146.4649,156.341,157.6416,167.937,191.1598,189.7831,180.305,175.9252,170.7027,166.7582,166.4561,162.1214,158.1663,155.657,146.1383,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,187.8078,194.3692,209.5443,211.187,188.4357,187.9448,196.4617,176.5805,176.5805,176.5805,229.0455,237.7469,242.495,242.491,247.336,251.0995,254.6824,257.6811,259.6063,259.8411
5.1436,142.2953,142.228,139.6309,143.3732,146.4649,156.341,157.6416,168.0743,191.1598,189.7831,180.5766,175.814,170.7027,166.7582,166.4561,162.1214,158.1663,155.4193,146.0405,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,187.8078,194.3692,209.5443,211.187,188.4357,187.9448,196.4617,176.5805,176.5805,176.5805,229.0974,237.7469,242.495,242.491,247.336,251.0995,254.6823,257.6811,259.6063,259.5042
5.177,142.2953,142.228,139.6309,143.3732,146.4649,156.341,157.6416,168.0743,191.1598,189.6136,180.5766,175.814,170.7027,166.7582,166.4561,162.1214,158.26,155.4193,146.0405,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,223.1868,187.8078,194.3692,209.5443,211.187,188.4357,187.9448,196.4617,176.5805,176.5805,176.5805,229.0974,237.7469,242.495,242.5654,247.336,251.0995,254.6823,257.6811,259.6063,259.5042
