timestamp,Vol1Ex1,Vol1Ex2,Vol1Ex3,Vol1Ex4,Vol1Ex5,Vol2Ex1,Vol2Ex2,Vol2Ex3,Vol2Ex4,Vol2Ex5,Vol3Ex1,Vol3Ex2,Vol3Ex3,Vol3Ex4,Vol3Ex5,Vol4Ex1,Vol4Ex2,Vol4Ex3,Vol4Ex4,Vol4Ex5,Vol5Ex1,Vol5Ex2,Vol5Ex3,Vol5Ex4,Vol5Ex5,Vol6Ex1,Vol6Ex2,Vol6Ex3,Vol6Ex4,Vol6Ex5,Vol7Ex1,Vol7Ex2,Vol7Ex3,Vol7Ex4,Vol7Ex5
11.7234,143.25,139.9422,139.3497,147.6531,79.84555,136.9582,139.8159,153.0078,155.7812,150.1257,198.1587,190.3054,215.2365,222.4026,196.7243,139.9422,139.3497,147.6531,79.84555,143.25,139.8159,136.9582,153.0078,155.7812,150.1257,170.3402,176.1165,178.197,185.3432,182.5919,219.5107,219.5107,,219.5107,219.5107
11.7568,143.25,139.9422,139.3497,147.6531,79.84555,136.9582,139.8159,153.0078,162.8835,150.1257,198.1587,189.9517,215.2365,224.4618,196.7243,139.9422,139.3497,147.6531,79.84555,143.25,139.8159,136.9582,153.0078,162.8835,150.1257,170.496,176.1165,178.197,185.3432,182.5919,219.5107,219.5107,,219.5107,219.5107
11.7902,143.9428,139.9422,135.3174,147.6531,79.84555,136.7787,139.8159,160.6837,162.8835,150.1257,197.783,189.9517,215.8092,224.4618,196.7243,139.9422,135.3174,147.6531,79.84555,143.9428,139.8159,136.7787,160.6837,162.8835,150.1257,170.496,176.1165,178.197,185.3432,182.5919,219.5107,219.5107,,219.5107,219.5107
11.823599999999999,143.9428,140.7265,135.3174,134.5095,95.49967,136.7787,134.5624,160.6837,162.8835,150.2411,197.783,189.9517,215.8092,224.4618,197.7565,140.7265,135.3174,134.5095,95.49967,143.9428,134.5624,136.7787,160.6837,162.8835,150.2411,170.496,176.1165,178.197,185.3432,182.5919,219.5107,219.5107,,219.5107,219.5107
11.857,143.9428,140.7265,146.0756,134.5095,95.49967,136.7787,134.5624,160.6837,162.9736,150.2411,197.783,189.6633,215.998,223.3994,197.7565,140.7265,146.0756,134.5095,95.49967,143.9428,134.5624,136.7787,160.6837,162.9736,150.2411,170.496,176.1165,178.197,185.3432,182.5919,219.5107,219.5107,,219.5107,219.5107
11.8904,147.3824,97.28001,146.0756,134.5095,95.49967,136.7787,134.5624,161.5061,162.9736,150.2411,197.783,189.6633,215.998,223.3994,197.7565,97.28001,146.0756,134.5095,95.49967,147.3824,134.5624,136.7787,161.5061,162.9736,150.2411,170.496,176.1165,178.197,185.3432,182.5919,219.5107,219.5107,,219.5107,219.5107
11.9238,147.3824,97.28001,146.0756,137.5074,101.8076,136.6794,133.3858,161.5061,162.9736,150.2411,208.3148,189.6633,215.998,224.5072,189.8736,97.28001,146.0756,137.5074,101.8076,147.3824,133.3858,136.6794,161.5061,162.9736,150.2411,170.496,176.1165,178.197,185.3432,182.5919,219.5107,219.5107,,219.5107,219.5107
11.9572,147.3824,97.28001,148.4562,137.5074,99.5333,136.6794,133.3858,161.5061,161.239,145.5459,208.3148,189.6633,215.998,224.5072,189.8736,97.28001,148.4562,137.5074,99.5333,147.3824,133.3858,136.6794,161.5061,161.239,145.5459,170.496,176.1165,178.197,185.3432,182.5919,219.5107,219.5107,,219.5107,219.5107
11.990599999999999,147.3824,93.61884,148.4562,137.5074,99.5333,137.3736,132.7894,161.5061,161.239,145.5459,209.0542,197.1789,220.4326,224.5072,189.8736,93.61884,148.4562,137.5074,99.5333,147.3824,132.7894,137.3736,161.5061,161.239,145.5459,170.496,176.1165,178.197,185.3432,182.5919,219.5107,219.5107,,219.5107,219.5107
12.024,128.7545,93.61884,148.4562,138.7102,99.5333,137.3736,132.7894,160.9141,161.239,143.1019,209.0542,197.1789,220.4326,224.5072,189.9445,93.61884,148.4562,138.7102,99.5333,128.7545,132.7894,137.3736,160.9141,161.239,143.1019,170.496,176.1165,178.197,185.3432,182.5919,219.5107,219.5107,,219.5107,219.5107
12.0574,128.7545,93.61884,148.4562,138.7102,99.5333,137.3736,132.7894,160.9141,161.9156,143.1019,209.0542,196.4904,220.4326,225.0505,189.9445,93.61884,148.4562,138.7102,99.5333,128.7545,132.7894,137.3736,160.9141,161.9156,143.1019,170.496,176.1165,178.197,185.3432,182.5919,219.5107,219.5107,,219.5107,219.5107
12.0908,131.0983,93.61884,150.9254,138.7102,99.5333,137.7407,132.7894,164.6251,161.9156,143.1019,217.5147,196.4904,220.788,225.0505,189.9445,93.61884,150.9254,138.7102,99.5333,131.0983,132.7894,137.7407,164.6251,161.9156,143.1019,170.496,176.1165,178.197,185.3432,182.5919,219.5107,219.5107,,219.5107,219.5107
12.1242,131.0983,76.36932,150.9254,122.3233,97.46442,137.7407,133.5846,164.6251,161.9156,142.7277,217.5147,196.4904,220.788,225.0505,192.6082,76.36932,150.9254,122.3233,97.46442,131.0983,133.5846,137.7407,164.6251,161.9156,142.7277,170.496,176.1165,178.197,185.3432,182.5919,219.5107,219.5107,,219.5107,219.5107
12.1576,131.0983,76.36932,145.5744,122.3233,97.46442,137.7407,133.5846,164.6251,163.567,142.7277,217.5147,195.1651,221.0006,225.0505,192.6082,76.36932,145.5744,122.3233,97.46442,131.0983,133.5846,137.7407,164.6251,163.567,142.7277,170.496,176.1165,178.197,185.3432,182.5919,219.5107,219.5107,,219.5107,219.5107
12.190999999999999,131.0983,68.71928,145.5744,122.3233,97.46442,140.1174,136.7489,166.5252,163.567,142.7277,218.5651,195.1651,221.0006,225.0505,192.6082,68.71928,145.5744,122.3233,97.46442,131.0983,136.7489,140.1174,166.5252,163.567,142.7277,170.496,176.1165,178.197,184.9431,182.5919,219.5107,219.5107,,219.5107,219.5107
12.2244,131.2775,68.71928,145.5744,114.7194,133.8207,140.1174,136.7489,166.5252,163.567,143.234,218.5651,195.1651,221.0006,199.6935,193.7473,68.71928,145.5744,114.7194,133.8207,131.2775,136.7489,140.1174,166.5252,163.567,143.234,170.496,176.1165,178.197,184.9431,182.5919,219.5107,219.5107,,219.5107,219.5107
12.2578,131.2775,68.71928,148.2299,114.7194,130.907,140.1174,136.7489,166.5252,159.487,143.234,218.2984,196.0346,221.0006,199.6935,193.7473,68.71928,148.2299,114.7194,130.907,131.2775,136.7489,140.1174,166.5252,159.487,143.234,170.496,176.1165,178.197,184.9431,182.5919,219.5107,219.5107,,219.5107,219.5107
12.2912,131.2775,64.66484,148.2299,114.7194,130.907,140.1642,138.558,165.2751,159.487,143.234,218.2984,196.0346,221.6538,199.6935,193.7473,64.66484,148.2299,114.7194,130.907,131.2775,138.558,140.1642,165.2751,159.487,143.234,170.496,176.1165,178.197,184.9431,182.5919,219.5107,219.5107,,219.5107,219.5107
12.3246,129.997,64.66484,148.2299,114.5676,130.907,140.1642,138.558,165.2751,159.4293,144.412,218.2984,217.7877,221.6538,199.8401,203.7535,64.66484,148.2299,114.5676,130.907,129.997,138.558,140.1642,165.2751,159.4293,144.412,170.496,176.1165,178.197,184.9431,182.5919,219.5107,219.5107,,219.5107,219.5107
12.358,129.997,64.66484,148.2299,114.5676,130.907,140.1642,138.558,165.2751,159.4293,144.412,218.2984,217.7877,221.4278,199.8401,203.7535,64.66484,148.2299,114.5676,130.907,129.997,138.558,140.1642,165.2751,159.4293,144.412,170.496,176.1165,178.197,184.9431,182.5919,219.5107,219.5107,,219.5107,219.5107
12.391399999999999,129.0114,64.66484,138.7527,114.5676,130.907,141.8008,138.1697,166.1084,159.4293,144.412,217.9634,217.7877,221.4278,199.8401,203.7535,64.66484,138.7527,114.5676,130.907,129.0114,138.1697,141.8008,166.1084,159.4293,144.412,170.496,176.1165,178.197,184.9431,182.5919,219.5107,219.5107,,219.5107,219.5107
12.4248,129.0114,65.13002,138.7527,114.2155,151.9843,141.8008,138.1697,166.1084,159.4293,144.2757,217.9634,217.7877,221.4278,201.1865,201.6633,65.13002,138.7527,114.2155,151.9843,129.0114,138.1697,141.8008,166.1084,159.4293,144.2757,170.496,176.1165,178.197,184.9431,182.5919,219.5107,219.5107,,219.5107,219.5107
12.4582,129.0114,65.13002,139.2909,114.2155,151.9843,141.8008,138.1697,166.1084,157.7009,144.2757,217.9634,218.4721,221.4278,201.1865,201.6633,65.13002,139.2909,114.2155,151.9843,129.0114,138.1697,141.8008,166.1084,157.7009,144.2757,170.496,176.1165,178.197,184.9431,182.5919,219.5107,219.5107,,219.5107,219.5107
12.4916,129.0114,76.69006,139.2909,114.2155,151.9843,141.8008,138.1697,165.6672,157.7009,144.2757,221.0731,218.4721,221.8379,201.1865,201.6633,76.69006,139.2909,114.2155,151.9843,129.0114,138.1697,141.8008,165.6672,157.7009,144.2757,170.496,176.1165,178.197,184.9431,182.5919,219.5107,219.5107,,219.5107,219.5107
12.525,99.973,76.69006,139.2909,113.9022,152.5593,153.7523,138.267,165.6672,157.7009,144.3237,221.0731,218.4721,221.8379,192.621,198.9214,76.69006,139.2909,113.9022,152.5593,99.973,138.267,153.7523,165.6672,157.7009,144.3237,170.496,176.1165,178.197,184.9431,182.5919,219.5107,219.5107,,219.5107,219.5107
12.558399999999999,99.973,76.69006,119.9866,113.9022,153.0257,153.7523,138.267,165.6672,158.4107,144.3237,222.2284,224.4298,221.8379,192.621,198.9214,76.69006,119.9866,113.9022,153.0257,99.973,138.267,153.7523,165.6672,158.4107,144.3237,170.496,176.1165,178.197,184.9431,182.5919,219.5107,219.5107,,219.5107,219.5107
12.5918,99.973,91.20219,119.9866,113.9022,153.0257,152.1333,143.7179,166.2427,158.4107,144.3237,222.2284,224.4298,221.9069,192.621,198.9214,91.20219,119.9866,113.9022,153.0257,99.973,143.7179,152.1333,166.2427,158.4107,144.3237,170.496,176.1165,178.197,184.9431,182.5919,219.5107,219.5107,,219.5107,219.5107
12.6252,96.47586,91.20219,119.9866,88.3266,153.0257,152.1333,143.7179,166.2427,152.5842,141.8842,222.2284,226.088,221.9069,194.0219,198.9214,91.20219,119.9866,88.3266,153.0257,96.47586,143.7179,152.1333,166.2427,152.5842,141.8842,170.496,176.1165,178.197,184.9431,182.5919,219.5107,219.5107,,219.5107,219.5107
12.6586,96.47586,91.20219,119.9866,88.3266,153.0257,159.4137,143.7179,166.2427,152.5842,139.7233,222.2284,226.088,227.7226,194.0219,208.4463,91.20219,119.9866,88.3266,153.0257,96.47586,143.7179,159.4137,166.2427,152.5842,139.7233,170.496,176.1165,178.197,184.9431,182.5919,219.5107,219.5107,,219.5107,219.5107
12.692,94.73103,91.20219,119.9866,88.3266,153.0257,159.4137,141.6489,156.0038,152.5842,139.7233,223.9655,226.088,227.7226,194.0219,208.4463,91.20219,119.9866,88.3266,153.0257,94.73103,141.6489,159.4137,156.0038,152.5842,139.7233,170.496,176.1165,178.197,184.9431,182.5919,219.5107,219.5107,,219.5107,219.5107
12.7254,94.73103,97.17589,111.6023,78.73164,147.1508,159.4137,141.6489,156.0038,152.8568,139.7233,223.9655,226.088,227.7226,191.0429,209.04,97.17589,111.6023,78.73164,147.1508,94.73103,141.6489,159.4137,156.0038,152.8568,139.7233,170.496,176.1165,178.197,184.9431,182.5919,219.5107,219.5107,,219.5107,219.5107
12.758799999999999,94.73103,97.17589,111.6632,78.73164,147.1508,160.4377,154.4824,156.0038,152.8568,139.7233,223.9655,226.088,227.0443,191.0429,209.04,97.17589,111.6632,78.73164,147.1508,94.73103,154.4824,160.4377,156.0038,152.8568,139.7233,170.496,176.1165,178.197,184.9431,182.5919,219.5107,219.5107,,219.5107,
12.7922,94.73103,111.6186,111.6632,78.73164,147.1508,160.4377,154.4824,156.6884,152.8568,139.7233,224.9632,222.2793,227.0443,190.5905,209.04,111.6186,111.6632,78.73164,147.1508,94.73103,154.4824,160.4377,156.6884,152.8568,139.7233,170.496,168.0521,173.3229,184.9431,182.5919,219.5107,,,219.5107,
12.8256,80.91259,111.6186,111.6632,71.55604,149.5519,160.4377,154.4824,156.6884,151.6145,138.4815,224.9632,222.2793,227.0443,190.5905,209.4889,111.6186,111.6632,71.55604,149.5519,80.91259,154.4824,160.4377,156.6884,151.6145,138.4815,170.496,168.0521,173.3229,184.9431,182.5919,219.5107,,,219.5107,
12.859,80.91259,111.6186,111.9206,71.55604,136.1889,160.4377,154.4824,156.6884,151.6145,138.4815,226.2095,222.2793,227.0443,190.5905,209.4889,111.6186,111.9206,71.55604,136.1889,80.91259,154.4824,160.4377,156.6884,151.6145,138.4815,170.496,168.0521,173.3229,184.9431,182.5919,219.5107,,,219.5107,
12.8924,80.91259,121.7903,111.9206,71.55604,136.1889,161.8731,159.221,151.8653,151.6145,138.4815,226.2095,222.2793,225.3381,191.1149,209.4889,121.7903,111.9206,71.55604,136.1889,80.91259,159.221,161.8731,151.8653,151.6145,138.4815,170.496,168.0521,173.3229,184.9431,182.5919,219.5107,,,219.5107,
12.925799999999999,69.58499,121.7903,111.9206,67.11713,136.1889,161.8731,159.221,151.8653,151.5772,137.4938,226.2095,225.1479,225.3381,191.1149,217.3891,121.7903,111.9206,67.11713,136.1889,69.58499,159.221,161.8731,151.8653,151.5772,137.4938,170.496,168.0521,173.3229,184.9431,182.5919,219.5107,,,219.5107,
12.9592,69.58499,121.7903,111.9206,67.11713,136.1889,163.3827,159.221,151.8653,151.5772,138.3696,226.2095,225.1479,225.3381,191.1149,217.3891,121.7903,111.9206,67.11713,136.1889,69.58499,159.221,163.3827,151.8653,151.5772,138.3696,170.496,168.0521,173.3229,184.9431,182.5919,219.5107,,,219.5107,
12.9926,62.22875,121.7903,94.51972,67.11713,136.1889,163.3827,164.1322,150.8062,151.5772,138.3696,225.6532,225.1479,227.7989,191.1149,217.3891,121.7903,94.51972,67.11713,136.1889,62.22875,164.1322,163.3827,150.8062,151.5772,138.3696,170.496,168.0521,173.3229,184.9431,182.5919,219.5107,,,219.5107,
13.026,62.22875,118.5909,94.51972,67.11713,138.8828,163.3827,164.1322,150.8062,151.4851,138.3696,225.6532,227.8243,227.7989,191.1149,221.3911,118.5909,94.51972,67.11713,138.8828,62.22875,164.1322,163.3827,150.8062,151.4851,138.3696,170.496,168.0521,173.3229,184.9431,182.5919,219.5107,,,219.5107,
13.0594,62.22875,118.5909,93.08199,67.11713,138.8828,164.5503,164.3383,150.8062,151.4851,138.3696,225.6532,227.8243,227.7989,195.95,221.3911,118.5909,93.08199,67.11713,138.8828,62.22875,164.3383,164.5503,150.8062,151.4851,138.3696,170.496,168.0521,173.3229,184.9431,182.5919,219.5107,,,219.5107,
13.0928,62.22875,116.1549,93.08199,91.02543,138.8828,164.5503,164.3383,148.3009,151.4851,138.3696,223.5618,229.4194,224.5915,195.95,221.3911,116.1549,93.08199,91.02543,138.8828,62.22875,164.3383,164.5503,148.3009,151.4851,138.3696,170.496,168.0521,173.3229,184.9431,182.5919,219.5107,,,219.5107,
13.126199999999999,58.36551,116.1549,93.08199,91.02543,139.678,164.5503,164.3383,148.3009,149.4499,138.8432,223.5618,229.4194,224.5915,193.9936,222.4332,116.1549,93.08199,91.02543,139.678,58.36551,164.3383,164.5503,148.3009,149.4499,138.8432,170.496,168.0521,173.3229,181.4176,182.5919,219.5107,,,219.5107,
13.1596,58.36551,116.1549,85.26497,91.02543,139.7186,164.5503,164.3383,148.3009,149.4499,138.8432,222.1644,229.4194,224.5915,193.9936,222.4332,116.1549,85.26497,91.02543,139.7186,58.36551,164.3383,164.5503,148.3009,149.4499,138.8432,170.496,168.0521,173.3229,181.4176,182.5919,219.5107,,,219.5107,
13.193,58.36551,114.7894,85.26497,95.46844,139.7186,158.5602,163.1637,148.3009,149.4499,138.8432,222.1644,229.4194,225.2297,199.1781,222.4332,114.7894,85.26497,95.46844,139.7186,58.36551,163.1637,158.5602,148.3009,149.4499,138.8432,170.496,168.0521,173.3229,181.4176,182.5919,219.5107,,,219.5107,
13.2264,64.50726,114.7894,85.26497,95.46844,139.7186,159.3562,163.1637,146.8268,150.1468,140.9155,222.1644,228.5196,225.2297,199.1781,222.4111,114.7894,85.26497,95.46844,139.7186,64.50726,163.1637,159.3562,146.8268,150.1468,140.9155,170.496,168.0521,173.3229,181.4176,182.5919,219.5107,,,219.5107,
13.2598,64.50726,114.7894,85.26497,95.46844,139.7186,159.3562,163.3527,146.8268,150.1468,142.56,221.2374,228.5196,225.2297,199.1781,222.4111,114.7894,85.26497,95.46844,139.7186,64.50726,163.3527,159.3562,146.8268,150.1468,142.56,170.496,168.0521,173.3229,181.4176,182.5919,219.5107,,,219.5107,
13.293199999999999,81.84885,114.7894,85.26497,95.46844,101.8527,159.3562,163.3527,146.8268,149.459,142.56,221.2374,228.5196,226.0381,197.9357,222.4111,114.7894,85.26497,95.46844,101.8527,81.84885,163.3527,159.3562,146.8268,149.459,142.56,170.496,168.0521,173.3229,180.2595,182.5919,219.5107,,,219.5107,
13.3266,81.84885,114.7894,74.40862,95.46844,101.8527,159.3562,163.3527,147.446,149.459,142.56,221.2374,227.361,226.0381,197.9357,222.3604,114.7894,74.40862,95.46844,101.8527,81.84885,163.3527,159.3562,147.446,149.459,142.56,170.496,168.0521,173.3229,180.8586,182.5919,219.5107,,,219.5107,
13.36,81.84885,114.7894,65.93599,97.17422,101.8527,160.3927,163.1805,147.446,149.459,142.56,222.1608,227.361,214.6808,197.9357,222.3604,114.7894,65.93599,97.17422,101.8527,81.84885,163.1805,160.3927,147.446,149.459,142.56,170.496,168.0521,173.3229,180.8586,182.5919,219.5107,,,219.5107,
13.3934,97.34243,148.0654,65.93599,97.11147,102.0776,160.3927,163.1805,147.446,145.3607,142.56,222.1608,225.7055,214.6808,197.1721,222.3604,148.0654,65.93599,97.11147,102.0776,97.34243,163.1805,160.3927,147.446,145.3607,142.56,170.496,168.0521,173.3229,180.8586,182.5919,219.5107,,,219.5107,
13.4268,97.34243,148.0654,65.93599,97.11147,102.0776,160.3927,163.1805,145.387,145.3607,145.6961,222.1608,225.7055,214.6808,197.1721,226.0477,148.0654,65.93599,97.11147,102.0776,97.34243,163.1805,160.3927,145.387,145.3607,145.6961,170.496,168.0521,173.3229,180.8586,182.5919,219.5107,,,219.5107,
13.4602,97.34243,148.0654,56.83286,97.11147,102.0776,153.9928,156.3198,145.387,145.3607,145.6961,223.5704,225.7055,214.6808,197.1721,226.0477,148.0654,56.83286,97.11147,102.0776,97.34243,156.3198,153.9928,145.387,145.3607,145.6961,170.496,168.0521,173.3229,180.8586,182.5919,219.5107,,,219.5107,
13.493599999999999,99.0236,151.0009,56.83286,112.6831,97.2159,153.9928,156.3198,145.387,141.3694,147.8169,223.5704,224.8683,216.473,213.7525,226.8171,151.0009,56.83286,112.6831,97.2159,99.0236,156.3198,153.9928,145.387,141.3694,147.8169,170.496,168.0521,173.3229,180.8586,182.5919,219.5107,,,219.5107,
13.527,99.0236,151.0009,56.83286,112.6831,97.2159,154.5395,156.3198,145.6546,141.3694,147.8169,223.5704,224.8318,216.473,213.7525,226.8171,151.0009,56.83286,112.6831,97.2159,99.0236,156.3198,154.5395,145.6546,141.3694,147.8169,170.496,168.0521,173.3229,180.8586,182.5919,219.5107,,,219.5107,
13.5604,99.0236,151.0009,56.83286,112.6831,97.2159,154.5395,153.282,145.6546,141.3694,147.8169,220.1401,224.8318,216.473,213.7525,226.8171,151.0009,56.83286,112.6831,97.2159,99.0236,153.282,154.5395,145.6546,141.3694,147.8169,170.496,168.0521,173.3229,182.2457,182.5919,219.5107,,,219.5107,
13.5938,99.0236,151.0009,69.07868,112.6831,97.11648,154.5395,153.282,145.6546,138.7776,147.6762,220.1401,224.8318,195.7536,223.4615,226.8171,151.0009,69.07868,112.6831,97.11648,99.0236,153.282,154.5395,145.6546,138.7776,147.6762,170.496,168.0521,173.3229,182.2457,182.5919,219.5107,,,219.5107,
13.6272,114.5592,139.0504,69.07868,112.6831,97.11648,154.5395,153.282,146.1645,138.7776,147.6762,220.1401,225.2043,195.7536,223.4615,227.498,139.0504,69.07868,112.6831,97.11648,114.5592,153.282,154.5395,146.1645,138.7776,147.6762,175.4556,168.0521,173.3229,182.2457,182.5919,219.5107,,,219.5107,
13.6606,114.5592,139.0504,77.34332,125.389,97.11648,149.5394,153.1277,146.4618,138.7776,147.6762,220.1401,225.2043,195.7536,223.4615,227.498,139.0504,77.34332,125.389,97.11648,114.5592,153.1277,149.5394,146.4618,138.7776,147.6762,175.4556,168.0521,173.3229,182.2457,182.5919,219.5107,,,,
13.693999999999999,112.463,130.5278,77.34332,120.3357,94.82742,149.5394,153.1277,146.4618,137.9722,154.1306,219.5717,223.0389,197.0492,224.4826,227.498,130.5278,77.34332,120.3357,94.82742,112.463,153.1277,149.5394,146.4618,137.9722,154.1306,175.4556,168.0521,173.3229,182.2457,182.5919,219.5107,,,,
13.7274,112.463,130.5278,77.34332,120.3357,94.82742,149.1514,146.6524,146.4618,137.9722,154.1306,219.624,223.0389,197.0492,224.4826,228.2856,130.5278,77.34332,120.3357,94.82742,112.463,146.6524,149.1514,146.4618,137.9722,154.1306,175.4556,168.0521,173.3229,182.5189,182.5919,219.5107,,,,
13.7608,112.463,130.5278,96.4509,120.3357,94.91433,149.1514,146.6524,142.8692,137.9722,153.943,219.624,223.0389,197.0492,224.4826,228.2856,130.5278,96.4509,120.3357,94.91433,112.463,146.6524,149.1514,142.8692,137.9722,153.943,175.4556,168.0521,173.3229,182.5189,182.5919,219.5107,,,,
13.7942,107.812,130.5278,96.4509,141.3415,94.91433,149.1514,146.6524,142.8692,137.7031,153.943,219.624,219.6566,196.6509,224.2505,225.9257,130.5278,96.4509,141.3415,94.91433,107.812,146.6524,149.1514,142.8692,137.7031,153.943,175.4556,168.0521,173.3229,182.5189,182.5919,219.5107,,,,
13.8276,107.812,123.1278,96.4509,141.3415,94.91433,148.6581,146.6524,142.8692,137.7031,153.943,218.2108,219.6566,196.6509,224.2505,225.9257,123.1278,96.4509,141.3415,94.91433,107.812,146.6524,148.6581,142.8692,137.7031,153.943,175.4556,168.0521,173.3229,182.5479,182.5919,219.5107,,,,
13.860999999999999,107.812,123.1278,96.4509,141.3415,94.91433,148.6581,147.6913,142.8692,136.6936,153.1334,218.2108,219.6566,196.6509,224.2505,225.9257,123.1278,96.4509,141.3415,94.91433,107.812,147.6913,148.6581,142.8692,136.6936,153.1334,175.4556,168.0521,173.3229,182.5479,182.5919,219.5107,,,,
13.8944,105.1205,123.1278,96.25076,141.3415,93.94841,148.6581,147.6913,142.8692,136.6936,153.1334,218.2108,220.4811,189.8598,224.8181,225.9257,123.1278,96.25076,141.3415,93.94841,105.1205,147.6913,148.6581,142.8692,136.6936,153.1334,175.4556,168.0521,173.3229,182.6399,182.5919,219.5107,,,,
13.9278,105.1205,111.7917,96.25076,141.3415,93.94841,144.3539,147.811,140.1989,136.6936,153.1334,218.2108,220.4811,189.8598,224.8181,226.102,111.7917,96.25076,141.3415,93.94841,105.1205,147.811,144.3539,140.1989,136.6936,153.1334,175.4556,168.0521,172.8459,182.6399,182.5919,219.5107,,,,
13.9612,105.1205,111.7917,113.9393,147.8767,93.94841,144.3539,147.811,140.1989,136.6936,153.1334,194.5027,220.4811,192.0751,224.8181,226.102,111.7917,113.9393,147.8767,93.94841,105.1205,147.811,144.3539,140.1989,136.6936,153.1334,175.4556,168.0521,172.8459,182.6399,182.5919,219.5107,,,,
13.9946,142.0464,103.1006,113.9393,147.8767,93.45873,144.3539,147.811,140.1989,136.6936,152.2749,194.5027,221.0957,192.0751,222.4218,226.102,103.1006,113.9393,147.8767,93.45873,142.0464,147.811,144.3539,140.1989,136.6936,152.2749,175.4556,167.4179,172.8459,182.6399,182.5919,219.5107,,,,
14.028,142.0464,103.1006,113.9393,147.8767,93.426,144.3539,147.811,140.4528,136.6936,152.2749,190.9158,221.0957,192.0751,222.4218,223.2592,103.1006,113.9393,147.8767,93.426,142.0464,147.811,144.3539,140.4528,136.6936,152.2749,175.4556,167.4179,172.8459,182.6399,182.5919,219.5107,,,,
14.061399999999999,142.0464,103.1006,126.3741,149.1012,93.426,145.1706,147.811,140.2895,137.4518,151.9435,190.9158,221.0957,192.0751,222.4218,223.2592,103.1006,126.3741,149.1012,93.426,142.0464,147.811,145.1706,140.2895,137.4518,151.9435,175.4556,167.4179,172.8459,182.6399,182.5919,219.5107,,,,
14.0948,145.0359,103.0844,126.3741,149.1012,93.07282,145.1706,140.4941,140.2895,137.979,151.9435,190.9158,206.8229,192.7316,223.1839,223.2592,103.0844,126.3741,149.1012,93.07282,145.0359,140.4941,145.1706,140.2895,137.979,151.9435,175.4556,167.4179,172.8459,182.6399,182.5919,219.5107,,,,
14.1282,145.0359,103.0844,126.3741,149.1012,93.07282,142.1567,140.4941,140.2895,137.979,151.9435,189.5993,206.8229,192.7316,223.1839,219.1235,103.0844,126.3741,149.1012,93.07282,145.0359,140.4941,142.1567,140.2895,137.979,151.9435,175.4556,167.4179,172.8459,182.6399,182.5919,219.5107,,,,
14.1616,145.0359,103.0844,126.3741,151.3371,93.07282,142.1567,140.4941,140.2895,137.979,160.075,189.5993,206.8229,192.7316,223.372,219.1235,103.0844,126.3741,151.3371,93.07282,145.0359,140.4941,142.1567,140.2895,137.979,160.075,175.4556,167.4179,172.8459,182.6399,182.5919,219.5107,,,,
14.195,145.0359,103.0844,122.2474,151.3371,,140.218,138.5043,140.2895,142.9714,160.075,189.5993,201.5943,192.6378,223.372,219.1235,103.0844,122.2474,151.3371,,145.0359,138.5043,140.218,140.2895,142.9714,160.075,175.4556,167.4179,172.8459,183.454,182.5919,219.5107,,,,
14.228399999999999,141.6961,95.6418,122.2474,151.3371,,140.218,138.5043,143.7,141.839,160.075,189.5993,201.5943,192.6378,223.372,220.2151,95.6418,122.2474,151.3371,,141.6961,138.5043,140.218,143.7,141.839,160.075,175.4556,167.4179,172.8459,183.454,182.5919,219.5107,,,,
14.2618,141.6961,95.6418,137.4892,137.6764,,140.218,138.5872,145.6663,141.839,160.3651,190.5616,202.6662,192.6378,226.4226,220.2151,95.6418,137.4892,137.6764,,141.6961,138.5872,140.218,145.6663,141.839,160.3651,175.4556,167.4179,172.8459,183.454,182.5919,219.5107,,,,
14.2952,141.6961,95.87966,137.4892,139.717,,137.0584,138.5872,145.6663,141.839,160.3651,190.5616,202.6662,191.5729,226.3215,220.2151,95.87966,137.4892,139.717,,141.6961,138.5872,137.0584,145.6663,141.839,160.3651,175.4556,167.4179,172.8459,183.9012,182.5919,219.5107,,,,
14.3286,142.8971,95.87966,137.4892,139.717,,137.0584,137.3863,145.6663,141.839,161.5094,190.5616,202.6662,191.5729,226.3215,220.2151,95.87966,137.4892,139.717,,142.8971,137.3863,137.0584,145.6663,141.839,161.5094,175.4556,167.4179,172.8459,183.9012,182.5919,219.5107,,,,
14.362,142.8971,95.87966,136.821,139.717,,137.0584,137.3863,147.7909,141.839,161.5094,188.9011,193.662,191.5729,226.3215,208.9618,95.87966,136.821,139.717,,142.8971,137.3863,137.0584,147.7909,141.839,161.5094,175.4556,167.4179,172.8459,183.9012,180.9022,219.5107,,,,
14.3954,142.8971,92.27789,136.821,139.717,,134.9914,137.3863,147.7909,149.7659,161.5094,188.9011,193.662,195.9127,225.4564,208.9618,92.27789,136.821,139.717,,142.8971,137.3863,134.9914,147.7909,149.7659,161.5094,175.4556,167.4179,172.8459,183.9012,180.9022,219.5107,,,,
14.428799999999999,130.8502,92.27789,136.821,139.717,,134.9914,136.9066,147.7909,149.7659,161.5094,188.227,193.662,195.9127,225.4564,202.504,92.27789,136.821,139.717,,130.8502,136.9066,134.9914,147.7909,149.7659,161.5094,175.4556,167.4179,172.8459,183.9012,180.9022,219.5107,,,,
