timestamp,vol1ex1_qx,vol1ex1_qy,vol1ex1_qz,vol1ex1_jx,vol1ex1_jy,vol1ex1_jz,vol1ex2_qx,vol1ex2_qy,vol1ex2_qz,vol1ex2_jx,vol1ex2_jy,vol1ex2_jz,vol1ex3_qx,vol1ex3_qy,vol1ex3_qz,vol1ex3_jx,vol1ex3_jy,vol1ex3_jz,vol1ex4_qx,vol1ex4_qy,vol1ex4_qz,vol1ex4_jx,vol1ex4_jy,vol1ex4_jz,vol1ex5_qx,vol1ex5_qy,vol1ex5_qz,vol1ex5_jx,vol1ex5_jy,vol1ex5_jz,vol2ex1_qx,vol2ex1_qy,vol2ex1_qz,vol2ex1_jx,vol2ex1_jy,vol2ex1_jz,vol2ex2_qx,vol2ex2_qy,vol2ex2_qz,vol2ex2_jx,vol2ex2_jy,vol2ex2_jz,vol2ex3_qx,vol2ex3_qy,vol2ex3_qz,vol2ex3_jx,vol2ex3_jy,vol2ex3_jz,vol2ex4_qx,vol2ex4_qy,vol2ex4_qz,vol2ex4_jx,vol2ex4_jy,vol2ex4_jz,vol2ex5_qx,vol2ex5_qy,vol2ex5_qz,vol2ex5_jx,vol2ex5_jy,vol2ex5_jz,vol3ex1_qx,vol3ex1_qy,vol3ex1_qz,vol3ex1_jx,vol3ex1_jy,vol3ex1_jz,vol3ex2_qx,vol3ex2_qy,vol3ex2_qz,vol3ex2_jx,vol3ex2_jy,vol3ex2_jz,vol3ex3_qx,vol3ex3_qy,vol3ex3_qz,vol3ex3_jx,vol3ex3_jy,vol3ex3_jz,vol3ex4_qx,vol3ex4_qy,vol3ex4_qz,vol3ex4_jx,vol3ex4_jy,vol3ex4_jz,vol3ex5_qx,vol3ex5_qy,vol3ex5_qz,vol3ex5_jx,vol3ex5_jy,vol3ex5_jz,vol4ex1_qx,vol4ex1_qy,vol4ex1_qz,vol4ex1_jx,vol4ex1_jy,vol4ex1_jz,vol4ex2_qx,vol4ex2_qy,vol4ex2_qz,vol4ex2_jx,vol4ex2_jy,vol4ex2_jz,vol4ex3_qx,vol4ex3_qy,vol4ex3_qz,vol4ex3_jx,vol4ex3_jy,vol4ex3_jz,vol4ex4_qx,vol4ex4_qy,vol4ex4_qz,vol4ex4_jx,vol4ex4_jy,vol4ex4_jz,vol4ex5_qx,vol4ex5_qy,vol4ex5_qz,vol4ex5_jx,vol4ex5_jy,vol4ex5_jz,vol5ex1_qx,vol5ex1_qy,vol5ex1_qz,vol5ex1_jx,vol5ex1_jy,vol5ex1_jz,vol5ex2_qx,vol5ex2_qy,vol5ex2_qz,vol5ex2_jx,vol5ex2_jy,vol5ex2_jz,vol5ex3_qx,vol5ex3_qy,vol5ex3_qz,vol5ex3_jx,vol5ex3_jy,vol5ex3_jz,vol5ex4_qx,vol5ex4_qy,vol5ex4_qz,vol5ex4_jx,vol5ex4_jy,vol5ex4_jz,vol5ex5_qx,vol5ex5_qy,vol5ex5_qz,vol5ex5_jx,vol5ex5_jy,vol5ex5_jz,vol6ex1_qx,vol6ex1_qy,vol6ex1_qz,vol6ex1_jx,vol6ex1_jy,vol6ex1_jz,vol6ex2_qx,vol6ex2_qy,vol6ex2_qz,vol6ex2_jx,vol6ex2_jy,vol6ex2_jz,vol6ex3_qx,vol6ex3_qy,vol6ex3_qz,vol6ex3_jx,vol6ex3_jy,vol6ex3_jz,vol6ex4_qx,vol6ex4_qy,vol6ex4_qz,vol6ex4_jx,vol6ex4_jy,vol6ex4_jz,vol6ex5_qx,vol6ex5_qy,vol6ex5_qz,vol6ex5_jx,vol6ex5_jy,vol6ex5_jz,vol7ex1_qx,vol7ex1_qy,vol7ex1_qz,vol7ex1_jx,vol7ex1_jy,vol7ex1_jz,vol7ex2_qx,vol7ex2_qy,vol7ex2_qz,vol7ex2_jx,vol7ex2_jy,vol7ex2_jz,vol7ex3_qx,vol7ex3_qy,vol7ex3_qz,vol7ex3_jx,vol7ex3_jy,vol7ex3_jz,vol7ex4_qx,vol7ex4_qy,vol7ex4_qz,vol7ex4_jx,vol7ex4_jy,vol7ex4_jz,vol7ex5_qx,vol7ex5_qy,vol7ex5_qz,vol7ex5_jx,vol7ex5_jy,vol7ex5_jz
13.4268,1.28125,108.6531,91.22292,185.552,97.34243,48.07566,5.53125,170.4064,76.63972,188.3688,148.0654,311.7257,-16.96875,101.8355,91.38251,191.4337,65.93599,174.0014,13.40625,106.6133,99.53098,185.1214,97.11147,212.0328,-0.8125,112.4083,91.32584,185.5543,102.0776,301.7565,-6.53125,164.005,268.0199,158.232,160.3927,124.009,0.34375,179.5401,215.604,173.0656,163.1805,98.99548,2.1875,170.4368,217.5724,121.0995,145.387,121.1635,-15.53125,159.7457,240.6574,117.3854,145.3607,112.6369,-3.1875,157.1896,256.4196,135.0561,145.6961,123.3406,-4.78125,162.5659,216.7887,110.7062,222.1608,240.2244,-9.90625,170.4384,208.5978,111.5364,225.7055,231.9109,3.46875,173.1759,191.5742,132.6365,214.6808,225.801,18.40625,160.9416,206.308,158.8187,197.1721,217.9989,-8.875,159.8842,217.7891,109.2154,226.0477,244.6016,5.53125,170.4064,76.63972,188.3688,148.0654,311.7257,-16.96875,101.8355,91.38251,191.4337,65.93599,174.0014,13.40625,106.6133,99.53098,185.1214,97.11147,212.0328,-0.8125,112.4083,91.32584,185.5543,102.0776,301.7565,1.28125,108.6531,91.22292,185.552,97.34243,48.07566,0.34375,179.5401,215.604,173.0656,163.1805,98.99548,-6.53125,164.005,268.0199,158.232,160.3927,124.009,2.1875,170.4368,217.5724,121.0995,145.387,121.1635,-15.53125,159.7457,240.6574,117.3854,145.3607,112.6369,-3.1875,157.1896,256.4196,135.0561,145.6961,123.3406,2.90625,151.0789,66.59125,197.592,170.496,150.2178,-2.28125,90.69211,158.7286,207.0616,168.0521,150.9193,-1.3125,84.34593,164.9467,202.7167,173.3229,159.0435,-0.8125,89.97932,155.1997,201.2318,180.8586,164.1038,0.40625,147.1096,50.86718,195.1816,182.5919,152.9966,-47.8125,77.34766,185.267,199.5033,219.5107,316.9044,,,,,,,,,,,,,-47.8125,146.2048,306.5579,278.4173,219.5107,316.9044,,,,,,
13.4602,1.28125,108.6531,91.22292,185.552,97.34243,48.07566,5.0625,170.4064,76.63972,188.3688,148.0654,311.7257,-16.96875,101.8355,91.38251,191.4337,56.83286,170.6651,13.40625,125.2059,81.77876,188.3537,97.11147,212.0328,-0.8125,107.0023,96.60508,184.7444,102.0776,301.7565,-4.34375,164.005,268.0199,158.232,153.9928,125.9117,0.34375,179.5401,215.604,173.0656,156.3198,111.0935,2.1875,170.4368,217.5724,121.0995,145.387,121.1635,-15.53125,159.7457,240.6574,117.3854,145.3607,112.6369,-3.1875,162.0113,256.0227,142.27,145.6961,123.3406,-1.40625,162.5659,216.7887,110.7062,223.5704,241.7708,-9.90625,170.4384,208.5978,111.5364,225.7055,231.9109,4.125,173.1759,191.5742,132.6365,214.6808,225.801,18.40625,164.3926,205.5556,132.5631,197.1721,217.9989,-8.875,159.8842,217.7891,109.2154,226.0477,244.6016,5.0625,170.4064,76.63972,188.3688,148.0654,311.7257,-16.96875,101.8355,91.38251,191.4337,56.83286,170.6651,13.40625,125.2059,81.77876,188.3537,97.11147,212.0328,-0.8125,107.0023,96.60508,184.7444,102.0776,301.7565,1.28125,108.6531,91.22292,185.552,97.34243,48.07566,0.34375,179.5401,215.604,173.0656,156.3198,111.0935,-4.34375,164.005,268.0199,158.232,153.9928,125.9117,2.1875,170.4368,217.5724,121.0995,145.387,121.1635,-15.53125,159.7457,240.6574,117.3854,145.3607,112.6369,-3.1875,162.0113,256.0227,142.27,145.6961,123.3406,2.90625,151.0789,66.59125,197.592,170.496,150.2178,-2.28125,90.69211,158.7286,207.0616,168.0521,150.9193,-1.3125,84.34593,164.9467,202.7167,173.3229,159.0435,1.8125,89.97932,155.1997,201.2318,180.8586,164.1038,0.40625,141.7327,50.89153,196.586,182.5919,152.9966,-47.8125,77.34766,185.267,199.5033,219.5107,316.9044,,,,,,,,,,,,,-47.8125,146.2048,306.5579,278.4173,219.5107,316.9044,,,,,,
13.493599999999999,1.28125,108.6531,91.22292,185.552,99.0236,31.63929,5.0625,170.4064,76.63972,188.3688,151.0009,309.7936,-9.59375,101.8355,91.38251,191.4337,56.83286,170.6651,13.40625,125.2059,81.77876,188.3537,112.6831,308.8595,-0.8125,107.0023,96.60508,184.7444,97.2159,282.4707,-4.34375,164.005,268.0199,158.232,153.9928,125.9117,-4.34375,179.5401,215.604,173.0656,156.3198,111.0935,2.1875,170.4368,217.5724,121.0995,145.387,121.1635,-15.53125,159.7457,240.6574,117.3854,141.3694,113.9379,-3.90625,162.0113,256.0227,142.27,147.8169,124.6038,-2.09375,162.5659,216.7887,110.7062,223.5704,241.7708,-9.90625,170.2174,211.3058,111.3553,224.8683,231.9765,4.125,173.1759,191.5742,132.6365,216.473,227.7967,1.4375,164.3926,205.5556,132.5631,213.7525,230.0031,-7.28125,159.5679,217.7148,109.0545,226.8171,240.5712,5.0625,170.4064,76.63972,188.3688,151.0009,309.7936,-9.59375,101.8355,91.38251,191.4337,56.83286,170.6651,13.40625,125.2059,81.77876,188.3537,112.6831,308.8595,-0.8125,107.0023,96.60508,184.7444,97.2159,282.4707,1.28125,108.6531,91.22292,185.552,99.0236,31.63929,-4.34375,179.5401,215.604,173.0656,156.3198,111.0935,-4.34375,164.005,268.0199,158.232,153.9928,125.9117,2.1875,170.4368,217.5724,121.0995,145.387,121.1635,-15.53125,159.7457,240.6574,117.3854,141.3694,113.9379,-3.90625,162.0113,256.0227,142.27,147.8169,124.6038,2.90625,151.0789,66.59125,197.592,170.496,150.2178,-2.28125,90.02525,162.085,207.2152,168.0521,150.9193,-1.3125,84.34593,164.9467,202.7167,173.3229,159.0435,1.8125,87.23065,155.5547,200.454,180.8586,164.1038,0.40625,141.7327,50.89153,196.586,182.5919,152.9966,-47.8125,77.34766,185.267,199.5033,219.5107,316.9044,,,,,,,,,,,,,-47.8125,146.2048,306.5579,278.4173,219.5107,316.9044,,,,,,
13.527,-2.6875,108.6531,91.22292,185.552,99.0236,31.63929,5.0625,170.4064,76.63972,188.3688,151.0009,309.7936,-9.59375,101.8355,91.38251,191.4337,56.83286,170.6651,13.40625,125.2059,81.77876,188.3537,112.6831,308.8595,-0.8125,107.0023,96.60508,184.7444,97.2159,282.4707,-4.34375,164.005,268.0199,158.232,154.5395,126.3902,-4.34375,178.4919,216.4019,165.2339,156.3198,111.0935,2.1875,170.4368,217.5724,121.0995,145.6546,119.9635,-3.375,159.7457,240.6574,117.3854,141.3694,113.9379,-3.90625,162.0113,256.0227,142.27,147.8169,124.6038,-2.09375,160.4634,205.1626,116.2754,223.5704,241.7708,-6.71875,170.2174,211.3058,111.3553,224.8318,232.0942,4.125,166.6944,194.6575,153.295,216.473,227.7967,1.4375,164.3926,205.5556,132.5631,213.7525,230.0031,-7.28125,159.5679,217.7148,109.0545,226.8171,240.5712,5.0625,170.4064,76.63972,188.3688,151.0009,309.7936,-9.59375,101.8355,91.38251,191.4337,56.83286,170.6651,13.40625,125.2059,81.77876,188.3537,112.6831,308.8595,-0.8125,107.0023,96.60508,184.7444,97.2159,282.4707,-2.6875,108.6531,91.22292,185.552,99.0236,31.63929,-4.34375,178.4919,216.4019,165.2339,156.3198,111.0935,-4.34375,164.005,268.0199,158.232,154.5395,126.3902,2.1875,170.4368,217.5724,121.0995,145.6546,119.9635,-3.375,159.7457,240.6574,117.3854,141.3694,113.9379,-3.90625,162.0113,256.0227,142.27,147.8169,124.6038,-0.6875,146.649,67.96899,200.4466,170.496,150.2178,-2.28125,90.02525,162.085,207.2152,168.0521,150.9193,-1.3125,84.34593,164.9467,202.7167,173.3229,159.0435,1.8125,87.23065,155.5547,200.454,180.8586,164.1038,0.40625,141.7327,50.89153,196.586,182.5919,152.9966,-47.8125,77.34766,185.267,199.5033,219.5107,316.9044,,,,,,,,,,,,,-47.8125,146.2048,306.5579,278.4173,219.5107,316.9044,,,,,,
13.5604,-2.6875,108.6531,91.22292,185.552,99.0236,31.63929,-3.6875,170.4064,76.63972,188.3688,151.0009,309.7936,-9.59375,101.8355,91.38251,191.4337,56.83286,170.6651,0.84375,143.6636,82.70702,189.7277,112.6831,308.8595,-4.40625,107.0023,96.60508,184.7444,97.2159,282.4707,-0.9375,164.005,268.0199,158.232,154.5395,126.3902,-4.34375,178.4919,216.4019,165.2339,153.282,111.9857,2.59375,170.8449,219.8814,119.9816,145.6546,119.9635,-3.375,160.2231,243.4504,116.148,141.3694,113.9379,-3.90625,162.0113,256.0227,142.27,147.8169,124.6038,-2.59375,160.4634,205.1626,116.2754,220.1401,240.7764,-6.71875,170.2174,211.3058,111.3553,224.8318,232.0942,9.875,166.6944,194.6575,153.295,216.473,227.7967,1.4375,164.3926,205.5556,132.5631,213.7525,230.0031,-7.28125,159.5679,217.7148,109.0545,226.8171,240.5712,-3.6875,170.4064,76.63972,188.3688,151.0009,309.7936,-9.59375,101.8355,91.38251,191.4337,56.83286,170.6651,0.84375,143.6636,82.70702,189.7277,112.6831,308.8595,-4.40625,107.0023,96.60508,184.7444,97.2159,282.4707,-2.6875,108.6531,91.22292,185.552,99.0236,31.63929,-4.34375,178.4919,216.4019,165.2339,153.282,111.9857,-0.9375,164.005,268.0199,158.232,154.5395,126.3902,2.59375,170.8449,219.8814,119.9816,145.6546,119.9635,-3.375,160.2231,243.4504,116.148,141.3694,113.9379,-3.90625,162.0113,256.0227,142.27,147.8169,124.6038,-0.875,141.8293,68.95646,203.491,170.496,150.2178,-2.28125,90.02525,162.085,207.2152,168.0521,150.9193,0.28125,82.30699,168.233,202.7785,173.3229,159.0435,1.8125,87.23065,155.5547,200.454,182.2457,159.0103,0.40625,136.4641,51.79244,198.0188,182.5919,152.9966,-47.8125,77.34766,185.267,199.5033,219.5107,316.9044,,,,,,,,,,,,,-47.8125,146.2048,306.5579,278.4173,219.5107,316.9044,,,,,,
13.5938,-2.6875,108.6531,91.22292,185.552,99.0236,31.63929,-3.6875,170.4064,76.63972,188.3688,151.0009,309.7936,-13.6875,101.8355,91.38251,191.4337,69.07868,169.5349,0.84375,143.6636,82.70702,189.7277,112.6831,308.8595,-4.40625,107.0023,96.60508,184.7444,97.11648,286.8256,-0.9375,154.2104,267.2583,148.0488,154.5395,126.3902,1.21875,178.4919,216.4019,165.2339,153.282,111.9857,2.59375,170.8449,219.8814,119.9816,145.6546,119.9635,-3.375,160.2231,243.4504,116.148,138.7776,116.201,1.5,162.0113,256.0227,142.27,147.6762,124.1349,-2.59375,160.4634,205.1626,116.2754,220.1401,240.7764,-6.71875,170.2174,211.3058,111.3553,224.8318,232.0942,9.875,163.8421,197.4817,163.8483,195.7536,215.302,-3.1875,168.2918,204.8453,117.681,223.4615,244.6544,-7.28125,159.5679,217.7148,109.0545,226.8171,240.5712,-3.6875,170.4064,76.63972,188.3688,151.0009,309.7936,-13.6875,101.8355,91.38251,191.4337,69.07868,169.5349,0.84375,143.6636,82.70702,189.7277,112.6831,308.8595,-4.40625,107.0023,96.60508,184.7444,97.11648,286.8256,-2.6875,108.6531,91.22292,185.552,99.0236,31.63929,1.21875,178.4919,216.4019,165.2339,153.282,111.9857,-0.9375,154.2104,267.2583,148.0488,154.5395,126.3902,2.59375,170.8449,219.8814,119.9816,145.6546,119.9635,-3.375,160.2231,243.4504,116.148,138.7776,116.201,1.5,162.0113,256.0227,142.27,147.6762,124.1349,-0.875,141.8293,68.95646,203.491,170.496,150.2178,-2.28125,88.75442,167.5139,207.7492,168.0521,150.9193,0.28125,82.30699,168.233,202.7785,173.3229,159.0435,1.8125,85.21564,161.4068,200.957,182.2457,159.0103,-0.6875,136.4641,51.79244,198.0188,182.5919,152.9966,-47.8125,77.34766,185.267,199.5033,219.5107,316.9044,,,,,,,,,,,,,-47.8125,146.2048,306.5579,278.4173,219.5107,316.9044,,,,,,
13.6272,10.3125,129.9756,74.54785,187.8734,114.5592,337.175,-3.6875,153.6274,74.76352,187.3385,139.0504,313.6299,-13.6875,100.4673,92.90301,194.1886,69.07868,169.5349,0.84375,143.6636,82.70702,189.7277,112.6831,308.8595,-6.25,105.1533,99.04025,186.5075,97.11648,286.8256,-0.9375,154.2104,267.2583,148.0488,154.5395,126.3902,1.21875,178.4919,216.4019,165.2339,153.282,111.9857,2.59375,170.8449,219.8814,119.9816,146.1645,117.5823,1.75,160.2231,243.4504,116.148,138.7776,116.201,1.5,162.0113,256.0227,142.27,147.6762,124.1349,-2.59375,160.4634,205.1626,116.2754,220.1401,240.7764,-3.125,170.2174,211.3058,111.3553,225.2043,233.936,9.875,163.8421,197.4817,163.8483,195.7536,215.302,-3.1875,168.2918,204.8453,117.681,223.4615,244.6544,-11.96875,159.5679,217.7148,109.0545,227.498,238.0845,-3.6875,153.6274,74.76352,187.3385,139.0504,313.6299,-13.6875,100.4673,92.90301,194.1886,69.07868,169.5349,0.84375,143.6636,82.70702,189.7277,112.6831,308.8595,-6.25,105.1533,99.04025,186.5075,97.11648,286.8256,10.3125,129.9756,74.54785,187.8734,114.5592,337.175,1.21875,178.4919,216.4019,165.2339,153.282,111.9857,-0.9375,154.2104,267.2583,148.0488,154.5395,126.3902,2.59375,170.8449,219.8814,119.9816,146.1645,117.5823,1.75,160.2231,243.4504,116.148,138.7776,116.201,1.5,162.0113,256.0227,142.27,147.6762,124.1349,-0.875,141.8293,68.95646,203.491,175.4556,160.2541,-2.28125,88.75442,167.5139,207.7492,168.0521,150.9193,0.28125,82.30699,168.233,202.7785,173.3229,159.0435,1.8125,85.21564,161.4068,200.957,182.2457,159.0103,-0.6875,136.4641,51.79244,198.0188,182.5919,152.9966,-47.8125,77.34766,185.267,199.5033,219.5107,316.9044,,,,,,,,,,,,,-47.8125,146.2048,306.5579,278.4173,219.5107,316.9044,,,,,,
13.6606,10.3125,129.9756,74.54785,187.8734,114.5592,337.175,-4.34375,153.6274,74.76352,187.3385,139.0504,313.6299,8.21875,100.4673,92.90301,194.1886,77.34332,172.1356,49.46875,143.6636,82.70702,189.7277,125.389,298.4227,-6.25,105.1533,99.04025,186.5075,97.11648,286.8256,-4.21875,154.2104,267.2583,148.0488,149.5394,125.5358,1.3125,178.4919,216.4019,165.2339,153.1277,112.467,5.90625,170.8449,219.8814,119.9816,146.4618,117.6752,1.75,160.2231,243.4504,116.148,138.7776,116.201,4.75,173.497,257.1278,162.5514,147.6762,124.1349,-2.59375,160.4634,205.1626,116.2754,220.1401,240.7764,-3.125,170.2174,211.3058,111.3553,225.2043,233.936,9.875,163.8421,197.4817,163.8483,195.7536,215.302,-3.1875,168.2918,204.8453,117.681,223.4615,244.6544,-11.96875,159.5679,217.7148,109.0545,227.498,238.0845,-4.34375,153.6274,74.76352,187.3385,139.0504,313.6299,8.21875,100.4673,92.90301,194.1886,77.34332,172.1356,49.46875,143.6636,82.70702,189.7277,125.389,298.4227,-6.25,105.1533,99.04025,186.5075,97.11648,286.8256,10.3125,129.9756,74.54785,187.8734,114.5592,337.175,1.3125,178.4919,216.4019,165.2339,153.1277,112.467,-4.21875,154.2104,267.2583,148.0488,149.5394,125.5358,5.90625,170.8449,219.8814,119.9816,146.4618,117.6752,1.75,160.2231,243.4504,116.148,138.7776,116.201,4.75,173.497,257.1278,162.5514,147.6762,124.1349,-0.875,141.8293,68.95646,203.491,175.4556,160.2541,-0.75,88.75442,167.5139,207.7492,168.0521,150.9193,4.625,82.00459,170.3548,203.7474,173.3229,159.0435,1.8125,85.21564,161.4068,200.957,182.2457,159.0103,2.78125,131.7933,54.44902,198.1225,182.5919,152.9966,-47.8125,80.9612,200.0493,207.4832,219.5107,316.9044,,,,,,,,,,,,,,,,,,,,,,,,
13.693999999999999,14.8125,129.9756,74.54785,187.8734,112.463,329.6667,-4.34375,143.3421,72.45183,189.7054,130.5278,314.6028,8.21875,100.4673,92.90301,194.1886,77.34332,172.1356,49.46875,143.6636,82.70702,189.7277,120.3357,296.0775,-6.25,105.1533,99.04025,186.5075,94.82742,256.8281,-4.21875,154.2104,267.2583,148.0488,149.5394,125.5358,1.3125,175.9686,215.2919,147.93,153.1277,112.467,5.90625,170.8449,219.8814,119.9816,146.4618,117.6752,1.75,160.2231,243.4504,116.148,137.9722,118.464,4.75,173.497,257.1278,162.5514,154.1306,123.972,3.40625,160.4634,205.1626,116.2754,219.5717,239.9935,0.71875,169.845,206.8936,117.7153,223.0389,231.3454,10.84375,163.8421,197.4817,163.8483,197.0492,215.0179,-3.1875,167.7172,204.1231,113.8121,224.4826,247.421,-5.4375,161.6102,223.964,109.8144,227.498,238.0845,-4.34375,143.3421,72.45183,189.7054,130.5278,314.6028,8.21875,100.4673,92.90301,194.1886,77.34332,172.1356,49.46875,143.6636,82.70702,189.7277,120.3357,296.0775,-6.25,105.1533,99.04025,186.5075,94.82742,256.8281,14.8125,129.9756,74.54785,187.8734,112.463,329.6667,1.3125,175.9686,215.2919,147.93,153.1277,112.467,-4.21875,154.2104,267.2583,148.0488,149.5394,125.5358,5.90625,170.8449,219.8814,119.9816,146.4618,117.6752,1.75,160.2231,243.4504,116.148,137.9722,118.464,4.75,173.497,257.1278,162.5514,154.1306,123.972,-0.875,141.8293,68.95646,203.491,175.4556,160.2541,-0.75,87.36119,173.6409,208.527,168.0521,150.9193,4.625,82.00459,170.3548,203.7474,173.3229,159.0435,1.8125,83.15159,166.6062,201.0324,182.2457,159.0103,2.78125,131.7933,54.44902,198.1225,182.5919,152.9966,-47.8125,81.52532,201.2367,208.4723,219.5107,316.9044,,,,,,,,,,,,,,,,,,,,,,,,
13.7274,14.8125,129.9756,74.54785,187.8734,112.463,329.6667,-3.4375,134.567,77.71389,187.9512,130.5278,314.6028,8.21875,106.4883,96.60648,187.2141,77.34332,172.1356,13.59375,143.6636,82.70702,189.7277,120.3357,296.0775,-3.375,105.1533,99.04025,186.5075,94.82742,256.8281,-4.21875,154.2104,267.2583,148.0488,149.1514,124.568,1.3125,175.9686,215.2919,147.93,146.6524,116.4616,-17.40625,170.8449,219.8814,119.9816,146.4618,117.6752,-1.0,160.2231,243.4504,116.148,137.9722,118.464,4.75,173.497,257.1278,162.5514,154.1306,123.972,3.40625,160.4634,205.1626,116.2754,219.624,238.8124,0.71875,169.845,206.8936,117.7153,223.0389,231.3454,10.84375,163.8421,197.4817,163.8483,197.0492,215.0179,-3.1875,167.7172,204.1231,113.8121,224.4826,247.421,-5.4375,161.6102,223.964,109.8144,228.2856,233.209,-3.4375,134.567,77.71389,187.9512,130.5278,314.6028,8.21875,106.4883,96.60648,187.2141,77.34332,172.1356,13.59375,143.6636,82.70702,189.7277,120.3357,296.0775,-3.375,105.1533,99.04025,186.5075,94.82742,256.8281,14.8125,129.9756,74.54785,187.8734,112.463,329.6667,1.3125,175.9686,215.2919,147.93,146.6524,116.4616,-4.21875,154.2104,267.2583,148.0488,149.1514,124.568,-17.40625,170.8449,219.8814,119.9816,146.4618,117.6752,-1.0,160.2231,243.4504,116.148,137.9722,118.464,4.75,173.497,257.1278,162.5514,154.1306,123.972,-0.875,136.1784,71.14112,205.0891,175.4556,160.2541,13.09375,87.36119,173.6409,208.527,168.0521,150.9193,4.625,82.31089,171.3473,204.448,173.3229,159.0435,1.8125,83.15159,166.6062,201.0324,182.5189,157.6757,2.84375,131.7933,54.44902,198.1225,182.5919,152.9966,-47.8125,81.52532,201.2367,208.4723,219.5107,316.9044,,,,,,,,,,,,,,,,,,,,,,,,
13.7608,14.8125,129.9756,74.54785,187.8734,112.463,329.6667,-3.4375,134.567,77.71389,187.9512,130.5278,314.6028,8.21875,106.4883,96.60648,187.2141,96.4509,259.5001,13.59375,169.5396,81.80553,191.5292,120.3357,296.0775,-3.375,105.1533,99.04025,186.5075,94.91433,255.1126,-4.21875,154.2104,267.2583,148.0488,149.1514,124.568,0.84375,175.9686,215.2919,147.93,146.6524,116.4616,-17.40625,171.3049,220.8137,119.3944,142.8692,117.349,-1.0,160.2231,243.4504,116.148,137.9722,118.464,4.75,173.497,257.1278,162.5514,153.943,122.931,-2.28125,160.4634,205.1626,116.2754,219.624,238.8124,0.71875,169.845,206.8936,117.7153,223.0389,231.3454,17.4375,163.8421,197.4817,163.8483,197.0492,215.0179,-3.1875,167.7172,204.1231,113.8121,224.4826,247.421,-5.4375,161.6102,223.964,109.8144,228.2856,233.209,-3.4375,134.567,77.71389,187.9512,130.5278,314.6028,8.21875,106.4883,96.60648,187.2141,96.4509,259.5001,13.59375,169.5396,81.80553,191.5292,120.3357,296.0775,-3.375,105.1533,99.04025,186.5075,94.91433,255.1126,14.8125,129.9756,74.54785,187.8734,112.463,329.6667,0.84375,175.9686,215.2919,147.93,146.6524,116.4616,-4.21875,154.2104,267.2583,148.0488,149.1514,124.568,-17.40625,171.3049,220.8137,119.3944,142.8692,117.349,-1.0,160.2231,243.4504,116.148,137.9722,118.464,4.75,173.497,257.1278,162.5514,153.943,122.931,-0.875,136.1784,71.14112,205.0891,175.4556,160.2541,13.09375,87.36119,173.6409,208.527,168.0521,150.9193,4.625,82.31089,171.3473,204.448,173.3229,159.0435,-2.03125,83.15159,166.6062,201.0324,182.5189,157.6757,2.84375,126.3469,57.29615,199.1243,182.5919,152.9966,-47.8125,81.52532,201.2367,208.4723,219.5107,316.9044,,,,,,,,,,,,,,,,,,,,,,,,
13.7942,6.15625,129.9756,74.54785,187.8734,107.812,321.0457,-3.4375,134.567,77.71389,187.9512,130.5278,314.6028,-1.1875,106.4883,96.60648,187.2141,96.4509,259.5001,13.59375,169.5396,81.80553,191.5292,141.3415,303.5525,-3.375,104.248,101.9954,186.009,94.91433,255.1126,-2.34375,154.2104,267.2583,148.0488,149.1514,124.568,0.84375,175.9686,215.2919,147.93,146.6524,116.4616,-17.40625,171.3049,220.8137,119.3944,142.8692,117.349,-0.625,159.3701,242.3629,117.0229,137.7031,119.6994,12.1875,173.497,257.1278,162.5514,153.943,122.931,-2.28125,160.4634,205.1626,116.2754,219.624,238.8124,1.375,169.2471,207.978,127.7493,219.6566,225.2521,17.4375,163.8421,197.4817,163.8483,196.6509,210.0078,0.40625,167.7172,204.1231,113.8121,224.2505,247.7025,-8.5,164.3755,214.6955,111.1942,225.9257,235.2012,-3.4375,134.567,77.71389,187.9512,130.5278,314.6028,-1.1875,106.4883,96.60648,187.2141,96.4509,259.5001,13.59375,169.5396,81.80553,191.5292,141.3415,303.5525,-3.375,104.248,101.9954,186.009,94.91433,255.1126,6.15625,129.9756,74.54785,187.8734,107.812,321.0457,0.84375,175.9686,215.2919,147.93,146.6524,116.4616,-2.34375,154.2104,267.2583,148.0488,149.1514,124.568,-17.40625,171.3049,220.8137,119.3944,142.8692,117.349,-0.625,159.3701,242.3629,117.0229,137.7031,119.6994,12.1875,173.497,257.1278,162.5514,153.943,122.931,-0.3125,136.1784,71.14112,205.0891,175.4556,160.2541,13.09375,87.43385,172.6461,208.5815,168.0521,150.9193,4.625,82.31089,171.3473,204.448,173.3229,159.0435,-2.03125,81.8746,171.3875,201.3955,182.5189,157.6757,2.84375,126.3469,57.29615,199.1243,182.5919,152.9966,-47.8125,81.52532,201.2367,208.4723,219.5107,316.9044,,,,,,,,,,,,,,,,,,,,,,,,
